"BHK","Area_SqFt","City","Price_Lacs","Locality","Avg_Price_Per_SqFt","Possession_Status","Listing_Title","Listing_URL","Source","Page_Number"
"3","1490","Thrissur","66.09","Nedupurha","4.44k/sq.ft","15th Jan, 2027","3 BHK Independent House in Nedupurha, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00147","Synthetic","15"
"5","3350","Thrissur","172.05","Chembukkav","5.14k/sq.ft","1st Mar, 2027","5 BHK Independent House in Chembukkav, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00148","Synthetic","15"
"3.5","3130","Thrissur","21.94","Nellikunnu","701.00/sq.ft","Ready to move","3.5 BHK Independent House in Nellikunnu, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00149","Synthetic","15"
"2.5","1330","Thrissur","48.95","Nedupurha","3.68k/sq.ft","1st Dec, 2026","2.5 BHK Independent House in Nedupurha, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00150","Synthetic","15"
"3.5","2510","Thrissur","73.6","Nellikunnu","2.93k/sq.ft","28th Feb, 2027","3.5 BHK Independent House in Nellikunnu, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00151","Synthetic","15"
"4","1300","Thrissur","42.77","Keltron Nagar, Kolazhy","3.29k/sq.ft","31st Mar, 2027","4 BHK Independent House in Keltron Nagar, Kolazhy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00152","Synthetic","15"
"4.5","2640","Thrissur","103.36","Chalakudy","3.92k/sq.ft","Ready to move","4.5 BHK Independent House in Chalakudy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00153","Synthetic","15"
"2.5","1060","Thrissur","42.77","Nedupurha","4.03k/sq.ft","1st Aug, 2027","2.5 BHK Independent House in Nedupurha, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00154","Synthetic","15"
"4.5","1780","Thrissur","99.28","Kolazhy","5.58k/sq.ft","Ready to move","4.5 BHK Independent House in Kolazhy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00155","Synthetic","15"
"4","7850","Thrissur","470.29","Aranattukara","5.99k/sq.ft","1st Nov, 2026","4 BHK Independent House in Aranattukara, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00156","Synthetic","15"
"4","2010","Thrissur","102.4","Thirumarady","5.09k/sq.ft","1st Mar, 2027","4 BHK Independent House in Thirumarady, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00157","Synthetic","15"
"4.5","1410","Thrissur","39.47","Pandikkavu, Viyyoor","2.80k/sq.ft","1st Feb, 2027","4.5 BHK Independent House in Pandikkavu, Viyyoor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00158","Synthetic","15"
"4","2820","Thrissur","211.21","West Fort, Ayyanthole","7.49k/sq.ft","Ready to move","4 BHK Independent House in West Fort, Ayyanthole, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00159","Synthetic","15"
"4.5","2370","Thrissur","159.93","Chembukkav","6.75k/sq.ft","1st Dec, 2026","4.5 BHK Independent House in Chembukkav, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00160","Synthetic","15"
"2","2570","Thrissur","102.09","Kechery","3.97k/sq.ft","Ready to move","2 BHK Independent House in Kechery, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00161","Synthetic","16"
"3","1300","Thrissur","98.45","Chelakkara","7.57k/sq.ft","1st Jun, 2027","3 BHK Independent House in Chelakkara, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00162","Synthetic","16"
"3","3220","Thrissur","163.46","Muppathadam","5.08k/sq.ft","1st Jan, 2027","3 BHK Independent House in Muppathadam, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00163","Synthetic","16"
"2.5","1870","Thrissur","72.52","North Nada","3.88k/sq.ft","15th Jan, 2027","2.5 BHK Independent House in North Nada, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00164","Synthetic","16"
"4.5","2140","Thrissur","78.69","Mannuthy","3.68k/sq.ft","Ready to move","4.5 BHK Independent House in Mannuthy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00165","Synthetic","16"
"3.5","3440","Thrissur","279.52","Patturaikkal","8.13k/sq.ft","Ready to move","3.5 BHK Independent House in Patturaikkal, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00166","Synthetic","16"
"2.5","1850","Thrissur","77.73","Mathilakam","4.20k/sq.ft","15th Jan, 2027","2.5 BHK Independent House in Mathilakam, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00167","Synthetic","16"
"4","3660","Thrissur","281.42","Patturaikkal","7.69k/sq.ft","1st Nov, 2026","4 BHK Independent House in Patturaikkal, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00168","Synthetic","16"
"3","2020","Thrissur","89.26","Chavakkad Town","4.42k/sq.ft","1st Feb, 2027","3 BHK Independent House in Chavakkad Town, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00169","Synthetic","16"
"2.5","1370","Thrissur","32.95","Guruvayur","2.41k/sq.ft","1st Dec, 2026","2.5 BHK Independent House in Guruvayur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00170","Synthetic","16"
"3.5","1020","Thrissur","66.17","Punkunnam","6.49k/sq.ft","Ready to move","3.5 BHK Independent House in Punkunnam, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00171","Synthetic","16"
"1.5","1380","Thrissur","41.18","Kolazhy","2.98k/sq.ft","1st Jul, 2027","1.5 BHK Independent House in Kolazhy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00172","Synthetic","16"
"5","1640","Thrissur","58.21","Nellikunnu","3.55k/sq.ft","1st Sep, 2026","5 BHK Independent House in Nellikunnu, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00173","Synthetic","16"
"3.5","1820","Thrissur","79.85","Mannuthy","4.39k/sq.ft","1st Oct, 2026","3.5 BHK Independent House in Mannuthy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00174","Synthetic","16"
"3","1870","Thrissur","88.41","Palayoor","4.73k/sq.ft","1st Jun, 2027","3 BHK Independent House in Palayoor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00175","Synthetic","16"
"3","1040","Thrissur","52.21","Vadookara","5.02k/sq.ft","15th Jan, 2027","3 BHK Independent House in Vadookara, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00176","Synthetic","16"
"2","1970","Thrissur","128.88","Amalanagar","6.54k/sq.ft","1st May, 2027","2 BHK Independent House in Amalanagar, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00177","Synthetic","16"
"4.5","2470","Thrissur","113.16","Kuttoor","4.58k/sq.ft","Ready to move","4.5 BHK Independent House in Kuttoor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00178","Synthetic","16"
"3.5","3090","Thrissur","143.36","Kottekkad, Kuttoor","4.64k/sq.ft","15th Jan, 2027","3.5 BHK Independent House in Kottekkad, Kuttoor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00179","Synthetic","16"
"3","3340","Thrissur","95.58","Triprayar","2.86k/sq.ft","1st Sep, 2026","3 BHK Independent House in Triprayar, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00180","Synthetic","16"
"3.5","4240","Thrissur","245.85","Guruvayur","5.80k/sq.ft","Ready to move","3.5 BHK Independent House in Guruvayur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00181","Synthetic","17"
"4","1420","Thrissur","106.82","Nattika","7.52k/sq.ft","1st Nov, 2026","4 BHK Independent House in Nattika, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00182","Synthetic","17"
"3","2220","Thrissur","69.66","Guruvayur","3.14k/sq.ft","1st Apr, 2027","3 BHK Independent House in Guruvayur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00183","Synthetic","17"
"3","680","Thrissur","23.75","Chiyyaram","3.49k/sq.ft","28th Feb, 2027","3 BHK Independent House in Chiyyaram, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00184","Synthetic","17"
"2","1320","Thrissur","47.62","Puthurkkara","3.61k/sq.ft","15th Jan, 2027","2 BHK Independent House in Puthurkkara, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00185","Synthetic","17"
"5","1950","Thrissur","79.83","Kottekkad, Attore","4.09k/sq.ft","15th Jan, 2027","5 BHK Independent House in Kottekkad, Attore, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00186","Synthetic","17"
"3","1430","Thrissur","58.06","Muringoor","4.06k/sq.ft","28th Feb, 2027","3 BHK Independent House in Muringoor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00187","Synthetic","17"
"4","4500","Thrissur","203.69","Paravattani","4.53k/sq.ft","1st Feb, 2027","4 BHK Independent House in Paravattani, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00188","Synthetic","17"
"3","1980","Thrissur","79.54","Kottapadi","4.02k/sq.ft","1st Jan, 2027","3 BHK Independent House in Kottapadi, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00189","Synthetic","17"
"5","8240","Thrissur","533.61","Aranattukara","6.48k/sq.ft","1st Jan, 2027","5 BHK Independent House in Aranattukara, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00190","Synthetic","17"
"3.5","2770","Thrissur","109.37","Pavaratty Town","3.95k/sq.ft","1st Feb, 2027","3.5 BHK Independent House in Pavaratty Town, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00191","Synthetic","17"
"3","1960","Thrissur","64.78","Pavaratty Town","3.31k/sq.ft","31st Mar, 2027","3 BHK Independent House in Pavaratty Town, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00192","Synthetic","17"
"2.5","1610","Thrissur","63.16","Guruvayur","3.92k/sq.ft","Ready to move","2.5 BHK Independent House in Guruvayur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00193","Synthetic","17"
"2","2440","Thrissur","90.28","Kunnamkulam Town","3.70k/sq.ft","Ready to move","2 BHK Independent House in Kunnamkulam Town, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00194","Synthetic","17"
"2.5","2000","Thrissur","92.07","Pallikkulam","4.60k/sq.ft","1st May, 2027","2.5 BHK Independent House in Pallikkulam, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00195","Synthetic","17"
"4","1840","Thrissur","78.53","Mannuthy","4.27k/sq.ft","Ready to move","4 BHK Independent House in Mannuthy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00196","Synthetic","17"
"4.5","3600","Thrissur","273.06","Patturaikkal","7.59k/sq.ft","1st Dec, 2026","4.5 BHK Independent House in Patturaikkal, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00197","Synthetic","17"
"4","3850","Thrissur","364.64","Patturaikkal","9.47k/sq.ft","Ready to move","4 BHK Independent House in Patturaikkal, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00198","Synthetic","17"
"4","2160","Thrissur","63.84","Ayyanthole","2.96k/sq.ft","Ready to move","4 BHK Independent House in Ayyanthole, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00199","Synthetic","17"
"4","2190","Thrissur","25.44","Ollur","1.16k/sq.ft","1st Feb, 2027","4 BHK Independent House in Ollur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00200","Synthetic","17"
"1","300","Thrissur","3.0","Minalur","825.00/sq.ft","1st Mar, 2027","1 BHK Independent House in Minalur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00201","Synthetic","18"
"4.5","2480","Thrissur","141.11","Cherpu","5.69k/sq.ft","1st Feb, 2027","4.5 BHK Independent House in Cherpu, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00202","Synthetic","18"
"2.5","2840","Thrissur","127.73","Thiruvilwamala Town","4.50k/sq.ft","1st Jan, 2027","2.5 BHK Independent House in Thiruvilwamala Town, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00203","Synthetic","18"
"1","1640","Thrissur","77.67","Puranattukara","4.74k/sq.ft","1st Jun, 2027","1 BHK Independent House in Puranattukara, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00204","Synthetic","18"
"4","1990","Thrissur","94.22","Mannuthy","4.73k/sq.ft","1st Apr, 2027","4 BHK Independent House in Mannuthy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00205","Synthetic","18"
"4","2130","Thrissur","31.99","Guruvayur","1.50k/sq.ft","Ready to move","4 BHK Independent House in Guruvayur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00206","Synthetic","18"
"3","1930","Thrissur","54.5","Killannur","2.82k/sq.ft","1st Oct, 2026","3 BHK Independent House in Killannur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00207","Synthetic","18"
"4","3160","Thrissur","232.51","West Fort, Ayyanthole","7.36k/sq.ft","1st Feb, 2027","4 BHK Independent House in West Fort, Ayyanthole, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00208","Synthetic","18"
"4","2500","Thrissur","179.48","Irinjalakuda","7.18k/sq.ft","1st Jul, 2027","4 BHK Independent House in Irinjalakuda, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00209","Synthetic","18"
"3.5","1980","Thrissur","88.35","Chalakudy Municipal Central Market, Chalakudy","4.46k/sq.ft","Ready to move","3.5 BHK Independent House in Chalakudy Municipal Central Market, Chalakudy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00210","Synthetic","18"
"3","2080","Thrissur","78.38","North Nada","3.77k/sq.ft","1st Apr, 2027","3 BHK Independent House in North Nada, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00211","Synthetic","18"
"3","2380","Thrissur","133.73","Pandikkavu, Viyyoor","5.62k/sq.ft","1st Jul, 2027","3 BHK Independent House in Pandikkavu, Viyyoor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00212","Synthetic","18"
"4","4730","Thrissur","253.48","Kuttanellur","5.36k/sq.ft","31st Mar, 2027","4 BHK Independent House in Kuttanellur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00213","Synthetic","18"
"3","3540","Thrissur","180.55","Pandikkavu, Viyyoor","5.10k/sq.ft","Ready to move","3 BHK Independent House in Pandikkavu, Viyyoor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00214","Synthetic","18"
"3.5","1680","Thrissur","55.59","Puthurkkara","3.31k/sq.ft","1st Oct, 2026","3.5 BHK Independent House in Puthurkkara, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00215","Synthetic","18"
"4.5","1280","Thrissur","72.78","Kolazhy","5.69k/sq.ft","1st Jun, 2027","4.5 BHK Independent House in Kolazhy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00216","Synthetic","18"
"3","4170","Thrissur","223.23","Amalanagar","5.35k/sq.ft","1st Nov, 2026","3 BHK Independent House in Amalanagar, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00217","Synthetic","18"
"3","2210","Thrissur","97.97","Kunnamkulam","4.43k/sq.ft","Ready to move","3 BHK Independent House in Kunnamkulam, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00218","Synthetic","18"
"3.5","1610","Thrissur","69.11","Mathilakam","4.29k/sq.ft","Ready to move","3.5 BHK Independent House in Mathilakam, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00219","Synthetic","18"
"4.5","3050","Thrissur","164.05","Kottappuram","5.38k/sq.ft","Ready to move","4.5 BHK Independent House in Kottappuram, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00220","Synthetic","18"
"4","1840","Thrissur","17.16","Guruvayur","933.00/sq.ft","1st May, 2027","4 BHK Independent House in Guruvayur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00221","Synthetic","19"
"4","2630","Thrissur","99.84","Manathala, Chavakkad","3.80k/sq.ft","Ready to move","4 BHK Independent House in Manathala, Chavakkad, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00222","Synthetic","19"
"1.5","1640","Thrissur","59.54","Mukkattukara","3.63k/sq.ft","Ready to move","1.5 BHK Independent House in Mukkattukara, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00223","Synthetic","19"
"4","4250","Thrissur","291.26","Kuttanellur","6.85k/sq.ft","1st Mar, 2027","4 BHK Independent House in Kuttanellur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00224","Synthetic","19"
"3.5","2140","Thrissur","97.51","Kottapadi","4.56k/sq.ft","1st May, 2027","3.5 BHK Independent House in Kottapadi, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00225","Synthetic","19"
"3","2200","Thrissur","97.68","East Nada","4.44k/sq.ft","Ready to move","3 BHK Independent House in East Nada, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00226","Synthetic","19"
"3","2100","Thrissur","86.43","East Nada","4.12k/sq.ft","Ready to move","3 BHK Independent House in East Nada, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00227","Synthetic","19"
"2.5","1800","Thrissur","55.48","Killannur","3.08k/sq.ft","1st Dec, 2026","2.5 BHK Independent House in Killannur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00228","Synthetic","19"
"3.5","2800","Thrissur","117.29","Mannuthy","4.19k/sq.ft","1st Dec, 2026","3.5 BHK Independent House in Mannuthy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00229","Synthetic","19"
"3","1560","Thrissur","52.14","Kolazhy","3.34k/sq.ft","Ready to move","3 BHK Independent House in Kolazhy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00230","Synthetic","19"
"3.5","2640","Thrissur","39.28","Guruvayur","1.49k/sq.ft","1st Nov, 2026","3.5 BHK Independent House in Guruvayur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00231","Synthetic","19"
"4.5","2820","Thrissur","145.33","Muppathadam","5.15k/sq.ft","1st Apr, 2027","4.5 BHK Independent House in Muppathadam, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00232","Synthetic","19"
"4","1360","Thrissur","108.56","Irinjalakuda","7.98k/sq.ft","Ready to move","4 BHK Independent House in Irinjalakuda, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00233","Synthetic","19"
"2.5","1920","Thrissur","9.6","Ollur","500.00/sq.ft","Ready to move","2.5 BHK Independent House in Ollur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00234","Synthetic","19"
"3","1830","Thrissur","63.46","Keetholi, Kodungallur","3.47k/sq.ft","Ready to move","3 BHK Independent House in Keetholi, Kodungallur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00235","Synthetic","19"
